PdfType: replica
Format: lhagrid1
---
   1.0000000000000000E-002   1.0711266711793668E-002   1.1473123457117913E-002   1.2289168536652620E-002   1.3163256186226933E-002   1.4099514780634462E-002   1.5102366332225271E-002   1.6176547376367797E-002   1.7327131342424158E-002   1.8559552515898463E-002   1.9879631704932961E-002   2.1293603732376647E-002   2.2808146883273137E-002   2.4430414446850405E-002   2.6168068501987187E-002   2.8029316105727176E-002   3.0022948055761764E-002   3.2158380409959136E-002   3.4445698959039296E-002   3.6895706862442333E-002   3.9519975672377583E-002   4.2330899987043362E-002   4.5341755991148452E-002   4.8566764160225956E-002   5.2021156424896207E-002   5.5721248112300205E-002   5.9684515004487702E-002   6.3929675877711867E-002   6.8476780912469379E-002   7.3347306391852135E-002   7.8564256135477684E-002   8.4152270148077357E-002   9.0137740995896914E-002   9.6548938460562964E-002  0.10341614305916436       0.11077178906117191       0.11865061767767607       0.12708984114646490       0.13612931848792745       0.14581174376188957       0.15618284771453159       0.16729161376778021       0.17919050937130673       0.19193573380982293       0.20558748363608462       0.22021023698326189       0.23587305809950082       0.25264992354301574       0.27062007157835200       0.28986837642404217       0.29999999999999999       0.31428571428571428       0.32857142857142857       0.34285714285714286       0.35714285714285710       0.37142857142857144       0.38571428571428568       0.39999999999999997       0.41428571428571426       0.42857142857142855       0.44285714285714284       0.45714285714285713       0.47142857142857142       0.48571428571428571       0.50000000000000000       0.51428571428571423       0.52857142857142847       0.54285714285714282       0.55714285714285716       0.57142857142857140       0.58571428571428563       0.59999999999999998       0.61428571428571432       0.62857142857142856       0.64285714285714279       0.65714285714285714       0.67142857142857149       0.68571428571428572       0.69999999999999996       0.71428571428571419       0.72857142857142854       0.74285714285714288       0.75714285714285712       0.77142857142857135       0.78571428571428559       0.80000000000000004       0.81428571428571428       0.82857142857142851       0.84285714285714275       0.85714285714285698       0.87142857142857144       0.88571428571428568       0.89999999999999991       0.91428571428571415       0.92857142857142860       0.94285714285714284       0.95714285714285707       0.97142857142857131       0.98571428571428554        1.0000000000000000     
  0.99999999999999989        1.0633851568645811        1.1338730641344452        1.2124783414470841        1.3003912200884700        1.3990130504188691        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 1.3860662E+00  1.7976560E+00  1.6762285E+00  3.7822652E+00  1.6762285E+00  3.2712832E+00  3.7822652E+00  1.6762285E+00  1.6762285E+00  1.7976560E+00  1.3860662E+00
 1.4532854E+00  1.8623200E+00  1.7461260E+00  3.8473979E+00  1.7461260E+00  3.3706619E+00  3.8473979E+00  1.7461260E+00  1.7461260E+00  1.8623200E+00  1.4532854E+00
 1.5195353E+00  1.9259780E+00  1.8149822E+00  3.9113299E+00  1.8149822E+00  3.4650338E+00  3.9113299E+00  1.8149822E+00  1.8149822E+00  1.9259780E+00  1.5195353E+00
 1.5846936E+00  1.9885084E+00  1.8826725E+00  3.9739354E+00  1.8826725E+00  3.5542609E+00  3.9739354E+00  1.8826725E+00  1.8826725E+00  1.9885084E+00  1.5846936E+00
 1.6486457E+00  2.0497976E+00  1.9490802E+00  4.0350964E+00  1.9490802E+00  3.6382295E+00  4.0350964E+00  1.9490802E+00  1.9490802E+00  2.0497976E+00  1.6486457E+00
 1.7112826E+00  2.1097377E+00  2.0140943E+00  4.0947008E+00  2.0140943E+00  3.7168479E+00  4.0947008E+00  2.0140943E+00  2.0140943E+00  2.1097377E+00  1.7112826E+00
 1.7725016E+00  2.1682268E+00  2.0776099E+00  4.1526431E+00  2.0776099E+00  3.7900463E+00  4.1526431E+00  2.0776099E+00  2.0776099E+00  2.1682268E+00  1.7725016E+00
 1.8322068E+00  2.2251700E+00  2.1395293E+00  4.2088247E+00  2.1395293E+00  3.8577765E+00  4.2088247E+00  2.1395293E+00  2.1395293E+00  2.2251700E+00  1.8322068E+00
 1.8903086E+00  2.2804788E+00  2.1997613E+00  4.2631538E+00  2.1997613E+00  3.9200108E+00  4.2631538E+00  2.1997613E+00  2.1997613E+00  2.2804788E+00  1.8903086E+00
 1.9467238E+00  2.3340711E+00  2.2582209E+00  4.3155449E+00  2.2582209E+00  3.9767421E+00  4.3155449E+00  2.2582209E+00  2.2582209E+00  2.3340711E+00  1.9467238E+00
 8.6557252E-11  4.5346378E-01  2.3432697E-01  2.4072005E+00  2.3432697E-01  5.0567927E-01  2.4072005E+00  2.3432697E-01  2.3432697E-01  4.5346378E-01  8.6557252E-11
 5.3739064E-02  5.0543450E-01  2.9162094E-01  2.4624183E+00  2.9162094E-01  6.4153285E-01  2.4624183E+00  2.9162094E-01  2.9162094E-01  5.0543450E-01  5.3739064E-02
 1.0927501E-01  5.5915588E-01  3.5069980E-01  2.5193063E+00  3.5069980E-01  7.7889772E-01  2.5193063E+00  3.5069980E-01  3.5069980E-01  5.5915588E-01  1.0927501E-01
 1.6649595E-01  6.1451609E-01  4.1144784E-01  2.5777458E+00  4.1144784E-01  9.1738192E-01  2.5777458E+00  4.1144784E-01  4.1144784E-01  6.1451609E-01  1.6649595E-01
 2.2528347E-01  6.7139681E-01  4.7374281E-01  2.6376112E+00  4.7374281E-01  1.0565890E+00  2.6376112E+00  4.7374281E-01  4.7374281E-01  6.7139681E-01  2.2528347E-01
 2.8551326E-01  7.2967388E-01  5.3745659E-01  2.6987714E+00  5.3745659E-01  1.1961204E+00  2.6987714E+00  5.3745659E-01  5.3745659E-01  7.2967388E-01  2.8551326E-01
 3.4705570E-01  7.8921791E-01  6.0245578E-01  2.7610899E+00  6.0245578E-01  1.3355775E+00  2.7610899E+00  6.0245578E-01  6.0245578E-01  7.8921791E-01  3.4705570E-01
 4.0977660E-01  8.4989492E-01  6.6860242E-01  2.8244259E+00  6.6860242E-01  1.4745645E+00  2.8244259E+00  6.6860242E-01  6.6860242E-01  8.4989492E-01  4.0977660E-01
 4.7353777E-01  9.1156706E-01  7.3575464E-01  2.8886345E+00  7.3575464E-01  1.6126897E+00  2.8886345E+00  7.3575464E-01  7.3575464E-01  9.1156706E-01  4.7353777E-01
 5.3819778E-01  9.7409325E-01  8.0376735E-01  2.9535679E+00  8.0376735E-01  1.7495684E+00  2.9535679E+00  8.0376735E-01  8.0376735E-01  9.7409325E-01  5.3819778E-01
 6.0361356E-01  1.0373308E+00  8.7249387E-01  3.0190767E+00  8.7249387E-01  1.8848262E+00  3.0190767E+00  8.7249387E-01  8.7249387E-01  1.0373308E+00  6.0361356E-01
 6.6963965E-01  1.1011347E+00  9.4178523E-01  3.0850091E+00  9.4178523E-01  2.0180986E+00  3.0850091E+00  9.4178523E-01  9.4178523E-01  1.1011347E+00  6.6963965E-01
 7.3612920E-01  1.1653587E+00  1.0114911E+00  3.1512124E+00  1.0114911E+00  2.1490329E+00  3.1512124E+00  1.0114911E+00  1.0114911E+00  1.1653587E+00  7.3612920E-01
 8.0293534E-01  1.2298564E+00  1.0814613E+00  3.2175339E+00  1.0814613E+00  2.2772915E+00  3.2175339E+00  1.0814613E+00  1.0814613E+00  1.2298564E+00  8.0293534E-01
 8.6991151E-01  1.2944818E+00  1.1515460E+00  3.2838213E+00  1.1515460E+00  2.4025526E+00  3.2838213E+00  1.1515460E+00  1.1515460E+00  1.2944818E+00  8.6991151E-01
 9.3691205E-01  1.3590898E+00  1.2215965E+00  3.3499238E+00  1.2215965E+00  2.5245119E+00  3.3499238E+00  1.2215965E+00  1.2215965E+00  1.3590898E+00  9.3691205E-01
 1.0037930E+00  1.4235371E+00  1.2914657E+00  3.4156919E+00  1.2914657E+00  2.6428834E+00  3.4156919E+00  1.2914657E+00  1.2914657E+00  1.4235371E+00  1.0037930E+00
 1.0704140E+00  1.4876842E+00  1.3610102E+00  3.4809804E+00  1.3610102E+00  2.7574021E+00  3.4809804E+00  1.3610102E+00  1.3610102E+00  1.4876842E+00  1.0704140E+00
 1.1366352E+00  1.5513918E+00  1.4300873E+00  3.5456445E+00  1.4300873E+00  2.8678210E+00  3.5456445E+00  1.4300873E+00  1.4300873E+00  1.5513918E+00  1.1366352E+00
 1.2023214E+00  1.6145256E+00  1.4985592E+00  3.6095447E+00  1.4985592E+00  2.9739158E+00  3.6095447E+00  1.4985592E+00  1.4985592E+00  1.6145256E+00  1.2023214E+00
 1.2673413E+00  1.6769550E+00  1.5662919E+00  3.6725452E+00  1.5662919E+00  3.0754837E+00  3.6725452E+00  1.5662919E+00  1.5662919E+00  1.6769550E+00  1.2673413E+00
 1.3315677E+00  1.7385538E+00  1.6331556E+00  3.7345148E+00  1.6331556E+00  3.1723441E+00  3.7345148E+00  1.6331556E+00  1.6331556E+00  1.7385538E+00  1.3315677E+00
 1.3948782E+00  1.7992004E+00  1.6990258E+00  3.7953273E+00  1.6990258E+00  3.2643383E+00  3.7953273E+00  1.6990258E+00  1.6990258E+00  1.7992004E+00  1.3948782E+00
 1.4571571E+00  1.8587799E+00  1.7637842E+00  3.8548634E+00  1.7637842E+00  3.3513313E+00  3.8548634E+00  1.7637842E+00  1.7637842E+00  1.8587799E+00  1.4571571E+00
 1.5182913E+00  1.9171803E+00  1.8273158E+00  3.9130068E+00  1.8273158E+00  3.4332084E+00  3.9130068E+00  1.8273158E+00  1.8273158E+00  1.9171803E+00  1.5182913E+00
 1.5781754E+00  1.9742971E+00  1.8895133E+00  3.9696491E+00  1.8895133E+00  3.5098783E+00  3.9696491E+00  1.8895133E+00  1.8895133E+00  1.9742971E+00  1.5781754E+00
 1.6367097E+00  2.0300316E+00  1.9502750E+00  4.0246878E+00  1.9502750E+00  3.5812711E+00  4.0246878E+00  1.9502750E+00  1.9502750E+00  2.0300316E+00  1.6367097E+00
 1.6938007E+00  2.0842913E+00  2.0095057E+00  4.0780269E+00  2.0095057E+00  3.6473380E+00  4.0780269E+00  2.0095057E+00  2.0095057E+00  2.0842913E+00  1.6938007E+00
 1.7493616E+00  2.1369905E+00  2.0671170E+00  4.1295774E+00  2.0671170E+00  3.7080509E+00  4.1295774E+00  2.0671170E+00  2.0671170E+00  2.1369905E+00  1.7493616E+00
 1.8033119E+00  2.1880499E+00  2.1230269E+00  4.1792570E+00  2.1230269E+00  3.7634014E+00  4.1792570E+00  2.1230269E+00  2.1230269E+00  2.1880499E+00  1.8033119E+00
 1.8555775E+00  2.2373962E+00  2.1771598E+00  4.2269898E+00  2.1771598E+00  3.8134005E+00  4.2269898E+00  2.1771598E+00  2.1771598E+00  2.2373962E+00  1.8555775E+00
 8.4926679E-11  4.5090457E-01  2.4730902E-01  2.4201348E+00  2.4730902E-01  5.2350686E-01  2.4201348E+00  2.4730902E-01  2.4730902E-01  4.5090457E-01  8.4926679E-11
 5.2663843E-02  5.0168091E-01  3.0357833E-01  2.4741498E+00  3.0357833E-01  6.5676824E-01  2.4741498E+00  3.0357833E-01  3.0357833E-01  5.0168091E-01  5.2663843E-02
 1.0696288E-01  5.5404606E-01  3.6145970E-01  2.5296560E+00  3.6145970E-01  7.9116881E-01  2.5296560E+00  3.6145970E-01  3.6145970E-01  5.5404606E-01  1.0696288E-01
 1.6278473E-01  6.0788779E-01  4.2083696E-01  2.5865340E+00  4.2083696E-01  9.2632313E-01  2.5865340E+00  4.2083696E-01  4.2083696E-01  6.0788779E-01  1.6278473E-01
 2.2001117E-01  6.6308804E-01  4.8158812E-01  2.6446586E+00  4.8158812E-01  1.0618431E+00  2.6446586E+00  4.8158812E-01  4.8158812E-01  6.6308804E-01  2.2001117E-01
 2.7851871E-01  7.1952358E-01  5.4358596E-01  2.7038996E+00  5.4358596E-01  1.1973403E+00  2.7038996E+00  5.4358596E-01  5.4358596E-01  7.1952358E-01  2.7851871E-01
 3.3817927E-01  7.7706660E-01  6.0669868E-01  2.7641220E+00  6.0669868E-01  1.3324282E+00  2.7641220E+00  6.0669868E-01  6.0669868E-01  7.7706660E-01  3.3817927E-01
 3.9886079E-01  8.3558539E-01  6.7079060E-01  2.8251871E+00  6.7079060E-01  1.4667241E+00  2.8251871E+00  6.7079060E-01  6.7079060E-01  8.3558539E-01  3.9886079E-01
 4.6042791E-01  8.9494497E-01  7.3572275E-01  2.8869532E+00  7.3572275E-01  1.5998519E+00  2.8869532E+00  7.3572275E-01  7.3572275E-01  8.9494497E-01  4.6042791E-01
 5.2274265E-01  9.5500780E-01  8.0135362E-01  2.9492759E+00  8.0135362E-01  1.7314432E+00  2.9492759E+00  8.0135362E-01  8.0135362E-01  9.5500780E-01  5.2274265E-01
 5.8566595E-01  1.0156353E+00  8.6754070E-01  3.0120100E+00  8.6754070E-01  1.8611414E+00  3.0120100E+00  8.6754070E-01  8.6754070E-01  1.0156353E+00  5.8566595E-01
 6.4905699E-01  1.0766872E+00  9.3413979E-01  3.0750085E+00  9.3413979E-01  1.9886011E+00  3.0750085E+00  9.3413979E-01  9.3413979E-01  1.0766872E+00  6.4905699E-01
 7.1277414E-01  1.1380225E+00  1.0010060E+00  3.1381242E+00  1.0010060E+00  2.1134899E+00  3.1381242E+00  1.0010060E+00  1.0010060E+00  1.1380225E+00  7.1277414E-01
 7.7667626E-01  1.1995006E+00  1.0679948E+00  3.2012101E+00  1.0679948E+00  2.2354912E+00  3.2012101E+00  1.0679948E+00  1.0679948E+00  1.1995006E+00  7.7667626E-01
 8.4062302E-01  1.2609818E+00  1.1349631E+00  3.2641207E+00  1.1349631E+00  2.3543054E+00  3.2641207E+00  1.1349631E+00  1.1349631E+00  1.2609818E+00  8.4062302E-01
 9.0447544E-01  1.3223278E+00  1.2017689E+00  3.3267117E+00  1.2017689E+00  2.4696506E+00  3.3267117E+00  1.2017689E+00  1.2017689E+00  1.3223278E+00  9.0447544E-01
 9.6809671E-01  1.3834026E+00  1.2682724E+00  3.3888415E+00  1.2682724E+00  2.5812639E+00  3.3888415E+00  1.2682724E+00  1.2682724E+00  1.3834026E+00  9.6809671E-01
 1.0313538E+00  1.4440739E+00  1.3343380E+00  3.4503721E+00  1.3343380E+00  2.6889039E+00  3.4503721E+00  1.3343380E+00  1.3343380E+00  1.4440739E+00  1.0313538E+00
 1.0941149E+00  1.5042107E+00  1.3998309E+00  3.5111673E+00  1.3998309E+00  2.7923473E+00  3.5111673E+00  1.3998309E+00  1.3998309E+00  1.5042107E+00  1.0941149E+00
 1.1562528E+00  1.5636867E+00  1.4646217E+00  3.5710958E+00  1.4646217E+00  2.8913936E+00  3.5710958E+00  1.4646217E+00  1.4646217E+00  1.5636867E+00  1.1562528E+00
 1.2176445E+00  1.6223798E+00  1.5285850E+00  3.6300305E+00  1.5285850E+00  2.9858639E+00  3.6300305E+00  1.5285850E+00  1.5285850E+00  1.6223798E+00  1.2176445E+00
 1.2781716E+00  1.6801723E+00  1.5915999E+00  3.6878492E+00  1.5915999E+00  3.0756011E+00  3.6878492E+00  1.5915999E+00  1.5915999E+00  1.6801723E+00  1.2781716E+00
 1.3377204E+00  1.7369517E+00  1.6535508E+00  3.7444350E+00  1.6535508E+00  3.1604699E+00  3.7444350E+00  1.6535508E+00  1.6535508E+00  1.7369517E+00  1.3377204E+00
 1.3961838E+00  1.7926117E+00  1.7143285E+00  3.7996774E+00  1.7143285E+00  3.2403579E+00  3.7996774E+00  1.7143285E+00  1.7143285E+00  1.7926117E+00  1.3961838E+00
 1.4534579E+00  1.8470494E+00  1.7738273E+00  3.8534698E+00  1.7738273E+00  3.3151729E+00  3.8534698E+00  1.7738273E+00  1.7738273E+00  1.8470494E+00  1.4534579E+00
 1.5094462E+00  1.9001695E+00  1.8319491E+00  3.9057130E+00  1.8319491E+00  3.3848452E+00  3.9057130E+00  1.8319491E+00  1.8319491E+00  1.9001695E+00  1.5094462E+00
 1.5640580E+00  1.9518822E+00  1.8886013E+00  3.9563141E+00  1.8886013E+00  3.4493258E+00  3.9563141E+00  1.8886013E+00  1.8886013E+00  1.9518822E+00  1.5640580E+00
 1.6172087E+00  2.0021040E+00  1.9436981E+00  4.0051863E+00  1.9436981E+00  3.5085861E+00  4.0051863E+00  1.9436981E+00  1.9436981E+00  2.0021040E+00  1.6172087E+00
 1.6688203E+00  2.0507580E+00  1.9971600E+00  4.0522500E+00  1.9971600E+00  3.5626169E+00  4.0522500E+00  1.9971600E+00  1.9971600E+00  2.0507580E+00  1.6688203E+00
 1.7188209E+00  2.0977737E+00  2.0489141E+00  4.0974318E+00  2.0489141E+00  3.6114280E+00  4.0974318E+00  2.0489141E+00  2.0489141E+00  2.0977737E+00  1.7188209E+00
 1.7671451E+00  2.1430864E+00  2.0988937E+00  4.1406651E+00  2.0988937E+00  3.6550476E+00  4.1406651E+00  2.0988937E+00  2.0988937E+00  2.1430864E+00  1.7671451E+00
 8.3261927E-11  4.4791748E-01  2.6180341E-01  2.4344395E+00  2.6180341E-01  5.4192795E-01  2.4344395E+00  2.6180341E-01  2.6180341E-01  4.4791748E-01  8.3261927E-11
 5.1569964E-02  4.9748187E-01  3.1694848E-01  2.4871383E+00  3.1694848E-01  6.7252926E-01  2.4871383E+00  3.1694848E-01  3.1694848E-01  4.9748187E-01  5.1569964E-02
 1.0461831E-01  5.4847823E-01  3.7354054E-01  2.5411567E+00  3.7354054E-01  8.0390670E-01  2.5411567E+00  3.7354054E-01  3.7354054E-01  5.4847823E-01  1.0461831E-01
 1.5903265E-01  6.0079436E-01  4.3146332E-01  2.5963754E+00  4.3146332E-01  9.3568257E-01  2.5963754E+00  4.3146332E-01  4.3146332E-01  6.0079436E-01  1.5903265E-01
 2.1469536E-01  6.5431293E-01  4.9059536E-01  2.6526695E+00  4.9059536E-01  1.0674783E+00  2.6526695E+00  4.9059536E-01  4.9059536E-01  6.5431293E-01  2.1469536E-01
 2.7148421E-01  7.0891203E-01  5.5081065E-01  2.7099100E+00  5.5081065E-01  1.1989166E+00  2.7099100E+00  5.5081065E-01  5.5081065E-01  7.0891203E-01  2.7148421E-01
 3.2927303E-01  7.6446585E-01  6.1197927E-01  2.7679639E+00  6.1197927E-01  1.3296238E+00  2.7679639E+00  6.1197927E-01  6.1197927E-01  7.6446585E-01  3.2927303E-01
 3.8793230E-01  8.2084530E-01  6.7396803E-01  2.8266949E+00  6.7396803E-01  1.4592317E+00  2.8266949E+00  6.7396803E-01  6.7396803E-01  8.2084530E-01  3.8793230E-01
 4.4732982E-01  8.7791865E-01  7.3664116E-01  2.8859645E+00  7.3664116E-01  1.5873800E+00  2.8859645E+00  7.3664116E-01  7.3664116E-01  8.7791865E-01  4.4732982E-01
 5.0733138E-01  9.3555220E-01  7.9986091E-01  2.9456321E+00  7.9986091E-01  1.7137176E+00  2.9456321E+00  7.9986091E-01  7.9986091E-01  9.3555220E-01  5.0733138E-01
 5.6780220E-01  9.9361178E-01  8.6348911E-01  3.0055567E+00  8.6348911E-01  1.8379063E+00  3.0055567E+00  8.6348911E-01  8.6348911E-01  9.9361178E-01  5.6780220E-01
 6.2860638E-01  1.0519621E+00  9.2738651E-01  3.0655966E+00  9.2738651E-01  1.9596201E+00  3.0655966E+00  9.2738651E-01  9.2738651E-01  1.0519621E+00  6.2860638E-01
 6.8960769E-01  1.1104675E+00  9.9141369E-01  3.1256098E+00  9.9141369E-01  2.0785473E+00  3.1256098E+00  9.9141369E-01  9.9141369E-01  1.1104675E+00  6.8960769E-01
 7.5067093E-01  1.1689936E+00  1.0554323E+00  3.1854557E+00  1.0554323E+00  2.1943928E+00  3.1854557E+00  1.0554323E+00  1.0554323E+00  1.1689936E+00  7.5067093E-01
 8.1166211E-01  1.2274072E+00  1.1193054E+00  3.2449949E+00  1.1193054E+00  2.3068788E+00  3.2449949E+00  1.1193054E+00  1.1193054E+00  1.2274072E+00  8.1166211E-01
 8.7244909E-01  1.2855766E+00  1.1828982E+00  3.3040906E+00  1.1828982E+00  2.4157463E+00  3.3040906E+00  1.1828982E+00  1.1828982E+00  1.2855766E+00  8.7244909E-01
 9.3290220E-01  1.3433732E+00  1.2460781E+00  3.3626081E+00  1.2460781E+00  2.5207555E+00  3.3626081E+00  1.2460781E+00  1.2460781E+00  1.3433732E+00  9.3290220E-01
 9.9289592E-01  1.4006722E+00  1.3087170E+00  3.4204174E+00  1.3087170E+00  2.6216880E+00  3.4204174E+00  1.3087170E+00  1.3087170E+00  1.4006722E+00  9.9289592E-01
 1.0523061E+00  1.4573506E+00  1.3706883E+00  3.4773904E+00  1.3706883E+00  2.7183442E+00  3.4773904E+00  1.3706883E+00  1.3706883E+00  1.4573506E+00  1.0523061E+00
 1.1110139E+00  1.5132901E+00  1.4318707E+00  3.5334039E+00  1.4318707E+00  2.8105471E+00  3.5334039E+00  1.4318707E+00  1.4318707E+00  1.5132901E+00  1.1110139E+00
 1.1689045E+00  1.5683771E+00  1.4921474E+00  3.5883398E+00  1.4921474E+00  2.8981409E+00  3.5883398E+00  1.4921474E+00  1.4921474E+00  1.5683771E+00  1.1689045E+00
 1.2258678E+00  1.6225024E+00  1.5514061E+00  3.6420845E+00  1.5514061E+00  2.9809918E+00  3.6420845E+00  1.5514061E+00  1.5514061E+00  1.6225024E+00  1.2258678E+00
 1.2817988E+00  1.6755620E+00  1.6095399E+00  3.6945298E+00  1.6095399E+00  3.0589870E+00  3.6945298E+00  1.6095399E+00  1.6095399E+00  1.6755620E+00  1.2817988E+00
 1.3365990E+00  1.7274584E+00  1.6664486E+00  3.7455745E+00  1.6664486E+00  3.1320360E+00  3.7455745E+00  1.6664486E+00  1.6664486E+00  1.7274584E+00  1.3365990E+00
 1.3901732E+00  1.7780975E+00  1.7220354E+00  3.7951209E+00  1.7220354E+00  3.2000685E+00  3.7951209E+00  1.7220354E+00  1.7220354E+00  1.7780975E+00  1.3901732E+00
 1.4424336E+00  1.8273927E+00  1.7762110E+00  3.8430791E+00  1.7762110E+00  3.2630355E+00  3.8430791E+00  1.7762110E+00  1.7762110E+00  1.8273927E+00  1.4424336E+00
 1.4932983E+00  1.8752629E+00  1.8288921E+00  3.8893652E+00  1.8288921E+00  3.3209078E+00  3.8893652E+00  1.8288921E+00  1.8288921E+00  1.8752629E+00  1.4932983E+00
 1.5426911E+00  1.9216333E+00  1.8800013E+00  3.9339014E+00  1.8800013E+00  3.3736759E+00  3.9339014E+00  1.8800013E+00  1.8800013E+00  1.9216333E+00  1.5426911E+00
 1.5905426E+00  1.9664356E+00  1.9294681E+00  3.9766170E+00  1.9294681E+00  3.4213489E+00  3.9766170E+00  1.9294681E+00  1.9294681E+00  1.9664356E+00  1.5905426E+00
 1.6367892E+00  2.0096074E+00  1.9772281E+00  4.0174476E+00  1.9772281E+00  3.4639534E+00  4.0174476E+00  1.9772281E+00  1.9772281E+00  2.0096074E+00  1.6367892E+00
 1.6813735E+00  2.0510925E+00  2.0232231E+00  4.0563351E+00  2.0232231E+00  3.5015339E+00  4.0563351E+00  2.0232231E+00  2.0232231E+00  2.0510925E+00  1.6813735E+00
 8.1562678E-11  4.4449727E-01  2.7710837E-01  2.4493669E+00  2.7710837E-01  5.6099184E-01  2.4493669E+00  2.7710837E-01  2.7710837E-01  4.4449727E-01  8.1562678E-11
 5.0457603E-02  4.9283263E-01  3.3107578E-01  2.5006828E+00  3.3107578E-01  6.8885526E-01  2.5006828E+00  3.3107578E-01  3.3107578E-01  4.9283263E-01  5.0457603E-02
 1.0224176E-01  5.4244818E-01  3.8632956E-01  2.5531513E+00  3.8632956E-01  8.1714213E-01  2.5531513E+00  3.8632956E-01  3.8632956E-01  5.4244818E-01  1.0224176E-01
 1.5524047E-01  5.9323223E-01  4.4275383E-01  2.6066530E+00  4.4275383E-01  9.4548348E-01  2.6066530E+00  4.4275383E-01  4.4275383E-01  5.9323223E-01  1.5524047E-01
 2.0933715E-01  6.4506856E-01  5.0022818E-01  2.6610644E+00  5.0022818E-01  1.0735112E+00  2.6610644E+00  5.0022818E-01  5.0022818E-01  6.4506856E-01  2.0933715E-01
 2.6441125E-01  6.9783700E-01  5.5862826E-01  2.7162578E+00  5.5862826E-01  1.2008600E+00  2.7162578E+00  5.5862826E-01  5.5862826E-01  6.9783700E-01  2.6441125E-01
 3.2033887E-01  7.5141412E-01  6.1782649E-01  2.7721028E+00  6.1782649E-01  1.3271701E+00  2.7721028E+00  6.1782649E-01  6.1782649E-01  7.5141412E-01  3.2033887E-01
 3.7699336E-01  8.0567380E-01  6.7769261E-01  2.8284659E+00  6.7769261E-01  1.4520883E+00  2.8284659E+00  6.7769261E-01  6.7769261E-01  8.0567380E-01  3.7699336E-01
 4.3424604E-01  8.6048788E-01  7.3809441E-01  2.8852121E+00  7.3809441E-01  1.5752708E+00  2.8852121E+00  7.3809441E-01  7.3809441E-01  8.6048788E-01  4.3424604E-01
 4.9196672E-01  9.1572681E-01  7.9889827E-01  2.9422050E+00  7.9889827E-01  1.6963844E+00  2.9422050E+00  7.9889827E-01  7.9889827E-01  9.1572681E-01  4.9196672E-01
 5.5002522E-01  9.7126104E-01  8.5997068E-01  2.9993084E+00  8.5997068E-01  1.8151098E+00  2.9993084E+00  8.5997068E-01  8.5997068E-01  9.7126104E-01  5.5002522E-01
 6.0829072E-01  1.0269605E+00  9.2117763E-01  3.0563858E+00  9.2117763E-01  1.9311408E+00  3.0563858E+00  9.2117763E-01  9.2117763E-01  1.0269605E+00  6.0829072E-01
 6.6663265E-01  1.0826953E+00  9.8238544E-01  3.1133010E+00  9.8238544E-01  2.0441867E+00  3.1133010E+00  9.8238544E-01  9.8238544E-01  1.0826953E+00  6.6663265E-01
 7.2492183E-01  1.1383371E+00  1.0434620E+00  3.1699196E+00  1.0434620E+00  2.1539738E+00  3.1699196E+00  1.0434620E+00  1.0434620E+00  1.1383371E+00  7.2492183E-01
 7.8303080E-01  1.1937592E+00  1.1042769E+00  3.2261091E+00  1.1042769E+00  2.2602467E+00  3.2261091E+00  1.1042769E+00  1.1042769E+00  1.1937592E+00  7.8303080E-01
 8.4083428E-01  1.2488370E+00  1.1647025E+00  3.2817396E+00  1.1647025E+00  2.3627689E+00  3.2817396E+00  1.1647025E+00  1.1647025E+00  1.2488370E+00  8.4083428E-01
 8.9820982E-01  1.3034492E+00  1.2246136E+00  3.3366840E+00  1.2246136E+00  2.4613234E+00  3.3366840E+00  1.2246136E+00  1.2246136E+00  1.3034492E+00  8.9820982E-01
 9.5503932E-01  1.3574785E+00  1.2838896E+00  3.3908201E+00  1.2838896E+00  2.5557150E+00  3.3908201E+00  1.2838896E+00  1.2838896E+00  1.3574785E+00  9.5503932E-01
 1.0112065E+00  1.4108096E+00  1.3424121E+00  3.4440277E+00  1.3424121E+00  2.6457673E+00  3.4440277E+00  1.3424121E+00  1.3424121E+00  1.4108096E+00  1.0112065E+00
 1.0666005E+00  1.4633326E+00  1.4000680E+00  3.4961924E+00  1.4000680E+00  2.7313262E+00  3.4961924E+00  1.4000680E+00  1.4000680E+00  1.4633326E+00  1.0666005E+00
 1.1211146E+00  1.5149418E+00  1.4567487E+00  3.5472041E+00  1.4567487E+00  2.8122590E+00  3.5472041E+00  1.4567487E+00  1.4567487E+00  1.5149418E+00  1.1211146E+00
 1.1746472E+00  1.5655366E+00  1.5123507E+00  3.5969581E+00  1.5123507E+00  2.8884539E+00  3.5969581E+00  1.5123507E+00  1.5123507E+00  1.5655366E+00  1.1746472E+00
 1.2271014E+00  1.6150214E+00  1.5667756E+00  3.6453551E+00  1.5667756E+00  2.9598204E+00  3.6453551E+00  1.5667756E+00  1.5667756E+00  1.6150214E+00  1.2271014E+00
 1.2783873E+00  1.6633071E+00  1.6199317E+00  3.6923026E+00  1.6199317E+00  3.0262891E+00  3.6923026E+00  1.6199317E+00  1.6199317E+00  1.6633071E+00  1.2783873E+00
 1.3284181E+00  1.7103082E+00  1.6717311E+00  3.7377119E+00  1.6717311E+00  3.0878106E+00  3.7377119E+00  1.6717311E+00  1.6717311E+00  1.7103082E+00  1.3284181E+00
